uid	source	label	diacritic	sentence	original
48	Gunji_1987	1	g	健が直美が妻に欲しかったことはみんなが知っている。	健が直美が妻に欲しかったこと
957	Inoue_1976	1	g	東京では、連日晴天が続いている。	東京では、連日晴天が続いている。
8133	Tsujimura_1999	1	g	誰が来ても、報告してください。	誰が来ても、報告してください。
7925	Tsujimura_1999	1	g	太郎と花子が自分を責めた。	太郎と花子が自分を責めた。
611	Inoue_1976	0	*	子供がビルにジョンに託児所へ預けさせられた。	子供がビルにジョンに託児所へ預けさせられた。
7188	Shibatani_1976	1	g	太郎は犬のように死ぬことが嫌だ。	犬のように死ぬこと
3468	Kuno_1973	1	g	ジョンがメアリーに行かせる。	ジョンがメアリーに行かせる。
2805	Kuno_1973	1	g	雷が鳴った後で、雨が降り出した。	雷が鳴った後で、雨が降り出した。
4100	Kuroda_1992	1	g	ジョンは統辞構造論を20D-102号室でさえ日曜日にだけ読んだ。	ジョンは統辞構造論を20D-102号室でさえ日曜日にだけ読んだ。
7208	Shibatani_1976	1	g	崖崩れだ！	崖崩れだ！
5027	Miyagawa_and_Saito	0	??	学生が一気に3人酒を飲んだ。	学生が一気に3人酒を飲んだ。
717	Inoue_1976	1	g	僕は麻雀がしてみたい。	僕は麻雀がしてみたい。
568	Inoue_1976	1	g	組合は会社側に労務員との直接交渉を始められた。	組合は会社側に労務員との直接交渉を始められた。
4667	Kuroda_1992	0	*	これが何か正男が買った店です。	これが何か正男が買った店です。
5158	Miyagawa_and_Saito	1	g	健が自分自身を責めた後で、太郎は自分自身を讃えた。	健が自分自身を責めた後で、太郎は自分自身を讃えた。
6206	Shibatani_1976	0	*	あの包丁は田中さんが肉を刻んだ。	あの包丁は田中さんが肉を刻んだ。
4643	Kuroda_1992	0	?*	正男が頬ぶったのは花子をだ。	正男が頬ぶったのは花子をだ。
4126	Kuroda_1992	1	g	我々は太郎が鯛を釣ってきたのをみんなで食べた。	我々は太郎が鯛を釣ってきたのをみんなで食べた。
8560	Tsujimura_2013	0	*	先生が太郎を公園を歩かせた。	先生が太郎を公園を歩かせた。
3281	Kuno_1973	1	g	就職が大変な物理学、卒業が大変な言語学、どの学問も容易ではない。	就職が大変な物理学、卒業が大変な言語学、どの学問も容易ではない。
4855	Miyagawa_and_Saito	1	g	清美は右目だけを瞑れない。	清美は右目だけを瞑れない。
1989	Inoue_1976	0	*	太郎は原稿を書いているから、電話に出なかった。	太郎は原稿を書いているから、電話に出なかった。
1173	Inoue_1976	1	g	ジョンはそれを諦めた。	ジョンはそれを諦めた。
5794	Shibatani_1976	1	g	太郎が課長に自分が書いた報告書をまだ見せていない。	太郎が課長に自分が書いた報告書をまだ見せていない。
2503	Kuno_1973	1	g	太郎が空を飛び回る。	空を飛び回る。
7853	Shibatani_1990	1	g	太郎は寂しかった。	太郎は寂しかった。
5172	Miyagawa_and_Saito	1	g	君は誰に送ってきた本を送り返したの？	君は誰に送ってきた本を送り返したの？
1814	Inoue_1976	1	g	雪が振っている。	雪が振っている。
1501	Inoue_1976	1	g	太郎は子供を死なせた。	太郎は子供を死なせた。
8037	Tsujimura_1999	0	*	メアリーが注意を大切だと思った。	メアリーが注意を大切だと思った。
1252	Inoue_1976	1	g	ジョンは、ビルが成功するのを望んでいる。	ジョンは、ビルが成功するのを望んでいる。
5100	Miyagawa_and_Saito	1	g	ジョンはメアリーが何を買ったかどうか誰に尋ねたの？	ジョンはメアリーが何を買ったかどうか誰に尋ねたの？
5639	Shibatani_1976	0	*	自分が恋人に裏切られたことが宏の死体を打ちのめした。	自分が恋人に裏切られたことが宏の死体を打ちのめした。
8366	Tsujimura_1999	1	g	日本語がジョンがメアリーに読めると思っている。	日本語がジョンがメアリーに読めると思っている。
4148	Kuroda_1992	1	g	太郎は先生が飛行場にお着きになったのを早速車でホテルへお連れした。	太郎は先生が飛行場にお着きになったのを早速車でホテルへお連れした。
7749	Shibatani_1990	1	g	太郎は二郎に彼の部屋で彼のギターを弾かせた。	太郎は二郎に彼の部屋で彼のギターを弾かせた。
1553	Inoue_1976	1	g	毛布と布団が重なっている。	毛布と布団が重なっている。
3581	Kuno_1973	0	*	ジョンがメアリーに勉強した。	ジョンがメアリーに勉強した。
2758	Kuno_1973	0	*	ジョンは日本語ができすぎだ。	ジョンは日本語ができすぎだ。
5862	Shibatani_1976	1	g	宏は花子が彼を騙していると思った。	宏は花子が彼を騙していると思った。
1044	Inoue_1976	1	g	向こうに立て札が立っている手前が大学の用地です。	向こうに立て札が立っている手前が大学の用地です。
5675	Shibatani_1976	0	*	上役がみんなの前で田中さんに自分の考えが間違っていたことを意味した。	上役がみんなの前で田中さんに自分の考えが間違っていたことを意味した。
5578	Shibatani_1976	0	*	佐藤が自分を待っているので、田中はすっかり忘れていた。	佐藤が自分を待っているので、田中はすっかり忘れていた。
6845	Shibatani_1976	1	g	僕は、電気を点けておきます。	僕は、電気を点けておきます。
6538	Shibatani_1976	0	*	多くの人々は何の目的も持たなくて留学する。	多くの人々は何の目的も持たなくて留学する。
1311	Inoue_1976	0	*	ジョンが好きなのは泳ぐのだ。	ジョンが好きなのは泳ぐのだ。
6700	Shibatani_1976	1	g	太郎は誰も来なかったと言って喜んだ。	太郎は誰も来なかったと言って喜んだ。
7951	Tsujimura_1999	1	g	太郎は花子に自分の自転車を右に置かせた。	太郎は花子に自分の自転車を右に置かせた。
2480	Kuno_1973	1	g	部屋の写真を撮るために階段に登った。	部屋の写真を撮るために階段に登った。
8618	Tsujimura_2013	1	g	英語の分かる人に聞いてください。	英語の分かる人に聞いてください。
2028	Inoue_1976	1	g	僕は、山田先生に自分の家内を1時間も待たせられた。	僕は、山田先生に自分の家内を1時間も待たせられた。
2139	Kuno_1973	1	g	ジョンが本をメアリーにやった。	ジョンが本をメアリーにやった。
2404	Kuno_1973	1	g	誰にこの歌が歌えるか？	誰にこの歌が歌えるか？
8063	Tsujimura_1999	1	g	太郎が花子と彼女を紹介しに大学に行った。	太郎が花子と彼女を紹介しに大学に行った。
3735	Kuroda_1965	1	g	息子も大学に入り、娘も嫁に行った。	息子も大学に入り、娘も嫁に行った。
3375	Kuno_1973	1	g	メアリーはジョンに自分の家で見られた。	メアリーはジョンに自分の家で見られた。
101	Gunji_1987	0	*	富雄がスーザンに真理恵に裁判所に出頭させた。	富雄がスーザンに真理恵に裁判所に出頭させた。
2769	Kuno_1973	1	g	手紙を書いているうちに眠くなった。	手紙を書いているうちに眠くなった。
8587	Tsujimura_2013	1	g	太郎が花子を止まらせた。	太郎が花子を止まらせた。
4026	Kuroda_1992	1	g	何がネズミを追いかけるか？	何がネズミを追いかけるか？
4973	Miyagawa_and_Saito	1	g	子供が舞台で30人踊った。	子供が舞台で30人踊った。
1163	Inoue_1976	1	g	台風の上陸地点はどこかとの問い合わせがあった。	台風の上陸地点はどこかとの問い合わせ
6474	Shibatani_1976	1	g	先生は美智子によく働くように言った。	先生は美智子によく働くように言った。
6089	Shibatani_1976	1	g	僕は子供を倒れさせた。	僕は子供を倒れさせた。
2919	Kuno_1973	0	*	ジョンは、家に帰ったら、ご飯を作った。	ジョンは、家に帰ったら、ご飯を作った。
1571	Inoue_1976	1	g	電源が切れていました。	電源が切れていました。
5424	Shibatani_1976	1	g	山田は田中がボストンに行ってしまったと思った。	山田は田中がボストンに行ってしまったと思った。
235	Gunji_1987	1	g	僕はハンバーグがいい。	僕はハンバーグがいい。
8452	Tsujimura_2013	1	g	太郎が花子が妹に猫をあげたと言った。	太郎が花子が妹に猫をあげたと言った。
2849	Kuno_1973	1	g	ジョンが来るなら、僕は帰る。	ジョンが来るなら、僕は帰る。
7117	Shibatani_1976	1	g	家出をした。	家出
7571	Shibatani_1990	1	g	この本はみんなが読んでいる。	この本はみんなが読んでいる。
6191	Shibatani_1976	1	g	東京からしか電報がこなかった。	東京からしか電報がこなかった。
865	Inoue_1976	1	g	加藤氏は、彼の子供を流感で死なせた。	加藤氏は、彼の子供を流感で死なせた。
199	Gunji_1987	1	g	直美は誰にケーキに砂糖を入れ忘れたと言った？	直美は誰にケーキに砂糖を入れ忘れたと言った？
8393	Tsujimura_2013	1	g	家でご飯を食べた。	家で
1980	Inoue_1976	0	*	加藤氏は、友人が国会で質問していた有様をテレビで見た。	加藤氏は、友人が国会で質問していた有様をテレビで見た。
3898	Kuroda_1965	1	g	ジョンはビルが招待してくれることを頼んだ。	ジョンはビルが招待してくれることを頼んだ。
7024	Shibatani_1976	1	g	昨日は、雨が降りましたね？	昨日は、雨が降りましたね？
5852	Shibatani_1976	1	g	太郎が花子に自分が借りた自分の郷里の歴史を書いた本を見せた。	太郎が花子に自分が借りた自分の郷里の歴史を書いた本を見せた。
7914	Tsujimura_1999	1	g	太郎は誰の先生をそいつに殴るように言ったの？	太郎は誰の先生をそいつに殴るように言ったの？
2280	Kuno_1973	1	g	ジョンはメアリーが好きです。	ジョンはメアリーが好きです。
2074	Inoue_1976	1	g	太郎は花子が自分の部屋にいると思った。	太郎は花子が自分の部屋にいると思った。
5379	Shibatani_1976	1	g	山田は田中を犯人だろうと推定した。	山田は田中を犯人だろうと推定した。
754	Inoue_1976	1	g	メアリーには、姉の成功が羨ましかった。	メアリーには、姉の成功が羨ましかった。
4094	Kuroda_1992	1	g	ジョンは日曜日に20D-102号室でも統辞構造論も読んだ。	ジョンは日曜日に20D-102号室でも統辞構造論も読んだ。
5676	Shibatani_1976	1	g	母の涙が宏に父が亡くなったことを教えた。	母の涙が宏に父が亡くなったことを教えた。
1232	Inoue_1976	0	*	家庭教師が必ずしも必要だ。	家庭教師が必ずしも必要だ。
712	Inoue_1976	1	g	私は、時には自然に帰り、自然の懐に抱かれたいのです。	私は、時には自然に帰り、自然の懐に抱かれたいのです。
5229	Miyagawa_and_Saito	0	*?	学生が3人英語が上手い。	学生が3人英語が上手い。
3378	Kuno_1973	1	g	メアリーはジョンに彼のうちで殺された。	メアリーはジョンに彼のうちで殺された。
5371	Shibatani_1976	1	g	山田は泳ぐことができるぞ。	山田は泳ぐことができるぞ。
2614	Kuno_1973	1	g	ジョンが買った本とメアリーが買った本。	ジョンが買った本とメアリーが買った本。
4470	Kuroda_1992	1	g	正男にこの図書館から本が盗める。	正男にこの図書館から本が盗める。
